"","Reference","DM","ADF","NDF","ADL","CP","OM","P","Ca","Na","Fe","K","Mg","Cu","Mn","Zn","IVDMD","ME","NEm","NEg","NEl","Country","Feed_item","codeSPAM","codeBasket_grouped"
"11476","116311",93.39,38.22,68.26,5.16,NA,93.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.28,9.54,5.9,3.47,5.9,"Ethiopia","Natural pasture",NA,NA
"11477","116328",92.73,39.47,68.3,3.84,NA,92.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.99,9.46,5.82,3.39,5.86,"Ethiopia","Natural pasture",NA,NA
"11478","117427",95.3,36.65,69.57,4.03,NA,92.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.23,9.62,5.98,3.56,5.98,"Ethiopia","Natural pasture",NA,NA
"11479","117462",92.21,NA,69.71,NA,5.5,92.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11480","116277",93.51,38.54,69.81,4.87,NA,94.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.91,8.87,5.31,2.93,5.44,"Ethiopia","Natural pasture",NA,NA
"11481","116295",93.16,35.86,67.53,4.37,NA,93.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.18,9.62,5.98,3.51,5.98,"Ethiopia","Natural pasture",NA,NA
"11482","116312",93.53,38.88,63.76,5.05,NA,93.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.73,9.46,5.82,3.39,5.86,"Ethiopia","Natural pasture",NA,NA
"11483","116329",92.69,33.89,64.48,3.28,NA,94.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.08,9.37,5.73,3.35,5.77,"Ethiopia","Natural pasture",NA,NA
"11484","117428",94.49,38.81,67.32,3.37,NA,93.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.48,9.83,6.19,3.72,6.11,"Ethiopia","Natural pasture",NA,NA
"11485","117498",94.69,36.68,NA,4.36,NA,92.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.35,8.79,5.19,2.85,5.36,"Ethiopia","Natural pasture",NA,NA
"11486","116278",93.81,36.39,66.94,3.66,NA,91.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.41,9.75,6.11,3.64,6.07,"Ethiopia","Natural pasture",NA,NA
"11487","116296",94.32,36.08,64.45,4.21,NA,91.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.73,9.62,5.94,3.51,5.94,"Ethiopia","Natural pasture",NA,NA
"11488","116313",92.93,36.44,62.42,5.18,NA,90.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.75,9.29,5.65,3.26,5.73,"Ethiopia","Natural pasture",NA,NA
"11489","116330",92.05,39.58,67.75,4.99,NA,91.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6,9.67,6.02,3.56,5.98,"Ethiopia","Natural pasture",NA,NA
"11490","117429",95.66,35.39,67.52,3.83,NA,93.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.16,9.04,5.44,3.05,5.56,"Ethiopia","Natural pasture",NA,NA
"11491","117499",95.45,40.62,64.38,6.1,NA,92.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.34,9.33,5.69,3.31,5.77,"Ethiopia","Natural pasture",NA,NA
"11492","116279",92.85,35.64,62.01,4.99,NA,88.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.25,8.83,5.23,2.89,5.4,"Ethiopia","Natural pasture",NA,NA
"11493","116297",92.42,37.33,66.78,4.28,NA,91.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.38,9.92,6.23,3.77,6.19,"Ethiopia","Natural pasture",NA,NA
"11494","116314",93.29,39.58,64.86,5.53,NA,90.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.23,9.25,5.61,3.22,5.69,"Ethiopia","Natural pasture",NA,NA
"11495","117374",90.75,NA,NA,NA,4.19,91.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11496","117430",95.65,39,61.44,4.73,NA,92.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.91,9.16,5.56,3.14,5.65,"Ethiopia","Natural pasture",NA,NA
"11497","117500",95.42,39.19,66.34,3.96,NA,94.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.42,10.08,6.4,3.89,6.28,"Ethiopia","Natural pasture",NA,NA
"11498","116280",93.3,38.97,62.38,4.2,NA,88.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7,9.46,5.82,3.39,5.86,"Ethiopia","Natural pasture",NA,NA
"11499","116298",93.17,29.29,48.92,3.64,NA,87.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.91,10.38,6.65,4.14,6.49,"Ethiopia","Natural pasture",NA,NA
"11500","116315",92.77,38.97,67.34,3.97,NA,93.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.8,10.17,6.44,3.97,6.36,"Ethiopia","Natural pasture",NA,NA
"11501","117415",95.27,36.94,58.99,4.11,NA,92.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.05,10.25,6.53,4.02,6.4,"Ethiopia","Natural pasture",NA,NA
"11502","117431",94.88,34.5,56.21,4.15,NA,92.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.24,8.95,5.36,2.97,5.48,"Ethiopia","Natural pasture",NA,NA
"11503","117501",95.37,38.93,61.9,5.13,NA,92.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.41,9.58,5.94,3.47,5.94,"Ethiopia","Natural pasture",NA,NA
"11504","116281",92.82,37.32,52.08,4.66,NA,89.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.68,9.25,5.61,3.22,5.69,"Ethiopia","Natural pasture",NA,NA
"11505","116299",93.73,36.41,58.44,6.58,NA,93.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.96,8.83,5.23,2.85,5.4,"Ethiopia","Natural pasture",NA,NA
"11506","116316",91.95,39.88,68.94,5.33,NA,94.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.71,9.41,5.82,3.39,5.82,"Ethiopia","Natural pasture",NA,NA
"11507","117416",97.77,36.57,65.39,4.59,NA,91.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.19,9.92,6.23,3.77,6.19,"Ethiopia","Natural pasture",NA,NA
"11508","117432",95.58,34.37,62.66,3.87,NA,94.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.92,10.17,6.49,3.97,6.36,"Ethiopia","Natural pasture",NA,NA
"11509","116265",93.3,39.45,68.98,6.47,NA,94.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.81,8.37,4.81,2.47,5.06,"Ethiopia","Natural pasture",NA,NA
"11510","117502",95.49,38.12,61.36,5.02,NA,94.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.02,8.95,5.36,2.97,5.48,"Ethiopia","Natural pasture",NA,NA
"11511","116282",93.16,37.06,59.07,5.25,NA,91.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.69,9.5,5.86,3.43,5.9,"Ethiopia","Natural pasture",NA,NA
"11512","116300",93.41,36.83,66.35,4.96,NA,92.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.99,9.2,5.56,3.18,5.65,"Ethiopia","Natural pasture",NA,NA
"11513","116317",91.72,41.67,50.45,7.62,NA,93.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.41,10.13,6.4,3.93,6.32,"Ethiopia","Natural pasture",NA,NA
"11514","117417",95.77,36.08,65.35,5.12,NA,91.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.83,9.62,5.98,3.51,5.98,"Ethiopia","Natural pasture",NA,NA
"11515","117433",95.07,36.95,58.25,4.3,NA,89.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.69,8.87,5.31,2.93,5.44,"Ethiopia","Natural pasture",NA,NA
"11516","116266",93.77,34.64,63.37,3.56,NA,91.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.09,10.17,6.44,3.93,6.36,"Ethiopia","Natural pasture",NA,NA
"11517","117503",94.17,41.72,46.11,7.39,NA,91.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.19,9.87,6.19,3.72,6.15,"Ethiopia","Natural pasture",NA,NA
"11518","116284",93.87,38.54,64.92,4.72,NA,92.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.72,9.71,6.02,3.6,6.02,"Ethiopia","Natural pasture",NA,NA
"11519","116301",93.26,39.97,67.24,5.92,NA,91.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.17,9.25,5.61,3.22,5.69,"Ethiopia","Natural pasture",NA,NA
"11520","116318",93.01,40.03,66.3,5.03,NA,92.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.69,9.79,6.11,3.64,6.07,"Ethiopia","Natural pasture",NA,NA
"11521","117418",95.37,42.15,70.22,6.52,NA,94.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.76,8.49,4.94,2.59,5.19,"Ethiopia","Natural pasture",NA,NA
"11522","117434",94.36,39.89,52.31,4.83,NA,91.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.61,9.41,5.82,3.35,5.82,"Ethiopia","Natural pasture",NA,NA
"11523","116267",92.69,39.52,67.99,6.16,NA,92.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.07,8.24,4.69,2.34,4.98,"Ethiopia","Natural pasture",NA,NA
"11524","117504",95.11,39.08,63.88,6.08,NA,93.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2,8.12,4.6,2.26,4.94,"Ethiopia","Natural pasture",NA,NA
"11525","116285",92.63,42,NA,4.48,NA,91.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.99,9.41,5.82,3.35,5.82,"Ethiopia","Natural pasture",NA,NA
"11526","116302",92.68,39.01,64.68,5.34,NA,93.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.64,8.49,4.94,2.55,5.15,"Ethiopia","Natural pasture",NA,NA
"11527","115820",93.58,40.78,66.83,7.62,NA,93.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.33,7.87,4.35,2.05,4.73,"Ethiopia","Natural pasture",NA,NA
"11528","116077",93.09,38.34,69.23,5.61,5.56,90.78,1.4,4.2,218,1037.6,12.3,4.2,4.83,333,17.7,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11529","112080",92.19,NA,NA,NA,NA,88.81,6,2.8,178.1,1982.4,36.6,2.5,12.9,156.3,32.4,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11530","112194",93.14,34.26,55.57,4.84,12.5,89.55,3.3,6.8,158.8,155.6,26.4,2.4,NA,90.6,37.7,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11531","112417",93.77,31.63,58.76,2.82,13.06,89.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.91,10.59,6.86,4.31,6.65,"Ethiopia","Natural pasture",NA,NA
"11532","115774",95.39,35.46,45.94,4.13,NA,87.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.94,9.75,6.11,3.64,6.07,"Ethiopia","Natural pasture",NA,NA
"11533","115821",93.9,39.73,66.22,6.43,NA,90.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.07,8.7,5.15,2.76,5.31,"Ethiopia","Natural pasture",NA,NA
"11534","116078",92.13,36.8,67.98,5.04,4.5,91.03,2,5.6,991.3,344.5,12.9,3.7,4.88,186,21.9,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11535","112081",92.68,NA,NA,NA,NA,90.75,4.9,2.9,162.8,1175.1,28.8,2.1,19.3,184.6,40.4,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11536","112195",92.07,26.83,NA,4.16,16.94,90.36,3.3,9.3,94.6,1685.6,24.7,2.5,3.26,192.5,41.3,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11537","112418",92.93,34.32,61.26,3.29,12,90.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.94,10.46,6.74,4.18,6.57,"Ethiopia","Natural pasture",NA,NA
"11538","115775",92.89,38.96,55.99,4.27,NA,86.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.86,9.33,5.73,3.31,5.77,"Ethiopia","Natural pasture",NA,NA
"11539","115822",93.86,40.51,68.12,4.85,NA,92.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.31,9.29,5.69,3.26,5.73,"Ethiopia","Natural pasture",NA,NA
"11540","116079",92.61,37.24,66.18,5.87,4.63,92.96,2,5.5,164.9,922.4,13.8,2.5,5.61,397.7,20.02,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11541","112082",91.3,NA,NA,NA,NA,90.91,5.1,4.9,109.3,885.9,30.8,3.3,12.3,123.9,90.6,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11542","112196",92.25,31.38,51.9,4.68,13.75,91.03,4.2,8.8,56.4,730.7,28.1,2.5,NA,222.1,49.1,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11543","112420",93.04,29.02,48.42,3.02,17.38,89.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.71,10.75,6.99,4.44,6.78,"Ethiopia","Natural pasture",NA,NA
"11544","115778",92.42,37.89,55.01,3.26,NA,84.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.74,10,6.32,3.85,6.23,"Ethiopia","Natural pasture",NA,NA
"11545","115823",92.76,45.07,61.12,7.12,NA,90.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.62,8.87,5.27,2.89,5.44,"Ethiopia","Natural pasture",NA,NA
"11546","116080",91.45,37.16,64.78,5.68,4.88,90.63,1.9,8.3,332.8,461.9,11.9,4.2,6.56,393.9,17.9,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11547","112083",92.13,NA,NA,NA,NA,92.72,3.2,NA,167.8,1328.8,17.6,2.6,10.5,308,89.9,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11548","112197",93.37,35.25,64.24,4.11,8.5,91.18,1.8,7,94.5,1050.9,15.5,2,4.82,209.7,35.9,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11549","112421",92.52,31.77,58.98,3.16,9.94,92.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.06,10.59,6.82,4.27,6.65,"Ethiopia","Natural pasture",NA,NA
"11550","115807",93.86,37.45,53.8,5.01,NA,90.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.14,9.96,6.28,3.81,6.19,"Ethiopia","Natural pasture",NA,NA
"11551","115824",94.26,37.04,67.81,4.76,NA,90.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.25,9.25,5.65,3.22,5.73,"Ethiopia","Natural pasture",NA,NA
"11552","116081",92.93,43.1,69.5,5.23,3.63,92.86,2.3,3.8,151.9,276.6,15.5,1.6,3.23,124.6,15.3,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11553","112087",94.02,NA,72.76,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11554","116084",92.35,NA,NA,NA,5.75,NA,1.9,5.2,194.04,2059.4,15.9,1.8,4.01,789.8,22.8,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11555","112198",93.94,36.79,67.57,4.3,7.56,91.23,1.9,6.6,61.7,351.5,18.9,2,3.94,196.4,34.8,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11556","112422",92.17,35.23,68.61,4.26,6.5,93.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.61,9.67,5.98,3.56,5.98,"Ethiopia","Natural pasture",NA,NA
"11557","115808",94.02,37.6,69.8,3.94,NA,91.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.83,9.41,5.82,3.39,5.82,"Ethiopia","Natural pasture",NA,NA
"11558","115825",93.76,42.27,69.83,5.83,NA,92.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.02,8.91,5.31,2.93,5.48,"Ethiopia","Natural pasture",NA,NA
"11559","116082",90.8,36.24,62.21,4.53,5.56,92.29,1.8,8,74.3,275.7,7.4,5,5.73,221.3,28.1,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11560","112088",92.87,NA,73.47,NA,9.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11561","116085",92.35,37.07,64.67,5.1,4.69,93.08,20.1,3.6,396,1420.3,16.7,2.3,5.63,236.4,21.9,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11562","112199",94.51,38.69,68.5,4.57,6.69,90.9,1.7,5.4,41.5,395.3,18.3,2.1,4.66,88.5,36.8,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11563","112423",91.86,37.83,65.07,5.05,8.19,93.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.33,9.12,5.52,3.14,5.61,"Ethiopia","Natural pasture",NA,NA
"11564","115809",93.17,38.15,60.14,4.85,NA,92.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.38,9.71,6.07,3.6,6.02,"Ethiopia","Natural pasture",NA,NA
"11565","115840",92.67,46.79,71.67,4.87,4,92.06,3.3,5.6,148.24,174.62,9.5,1.3,2.42,184.51,18.13,48.32,7.49,3.97,1.67,4.48,"Ethiopia","Natural pasture",NA,NA
"11566","116083",92.14,36.35,68.83,4.36,4.69,92.8,1.4,3,430.8,1902.5,15.5,1.5,4.88,912.7,22.7,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11567","112089",93.99,NA,76.02,NA,7.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11568","116086",92.5,40.96,66.86,5.5,4.63,92.9,1.8,6.6,92.32,203.2,15.8,3.2,4.86,239.6,17,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11569","112200",93.98,37.82,70.12,4.84,6.94,91.66,2.1,6.3,52.5,421.6,15.5,2.6,8.73,99.4,44.6,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11570","112424",92.58,38.09,70.75,4.66,8.69,92.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.72,9.16,5.56,3.14,5.65,"Ethiopia","Natural pasture",NA,NA
"11571","115810",94.66,35.54,66.12,4.54,NA,91.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.11,9.62,5.98,3.51,5.98,"Ethiopia","Natural pasture",NA,NA
"11572","115841",92.49,42.05,68.02,4.98,4.5,89.29,1.2,6.3,65.82,308.46,21.6,1.5,1.65,475.49,24.73,53.56,7.95,4.39,2.09,4.77,"Ethiopia","Natural pasture",NA,NA
"11573","112090",94.13,NA,76.02,NA,6.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11574","116087",92.67,39.81,67.9,5.07,4.19,92.58,2.2,6.4,91.3,260.3,16.2,2.4,2.37,370.2,18.6,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11575","112249",93.73,46.78,79.25,5.48,5.5,91.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.81,9.33,5.69,3.26,5.77,"Ethiopia","Natural pasture",NA,NA
"11576","112425",92.29,36.96,67.49,4.04,8.38,92.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.02,9.75,6.11,3.64,6.07,"Ethiopia","Natural pasture",NA,NA
"11577","115811",93.63,35.55,62.4,4.15,NA,91.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.73,9.79,6.15,3.68,6.11,"Ethiopia","Natural pasture",NA,NA
"11578","116069",93.03,39.76,68.15,5.69,5.25,91.88,2.7,4.4,70.8,238.2,17.6,1.9,3.22,311.4,21.7,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11579","112091",94.28,NA,75.9,NA,5.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11580","116088",93.03,39.39,62.02,5.01,6.38,92.53,2.1,8.9,190.2,455.2,17.4,3.5,4.84,378.7,20.01,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11581","112291",92.28,NA,NA,NA,5.06,89.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11582","112426",93.02,37.52,67.93,4.1,7.69,92.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.75,9.67,6.02,3.56,5.98,"Ethiopia","Natural pasture",NA,NA
"11583","115812",92.12,37.5,61.18,4.96,NA,93.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.16,9.25,5.61,3.22,5.69,"Ethiopia","Natural pasture",NA,NA
"11584","116070",91.43,35.85,66.95,4.17,4.69,92.53,1.9,2.4,465.9,1409.9,19.1,1.5,1.64,169.5,14.8,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11585","112092",94.29,NA,76.58,NA,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11586","116089",82.57,42.97,68.78,6.02,7.56,88.92,3.3,6.7,346.5,419.2,24.9,3.8,2.66,295.8,29.1,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11587","112292",92.15,NA,NA,NA,5.13,89.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11588","112427",92.93,32.72,56.16,4.36,10.56,92.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.07,10.08,6.4,3.89,6.32,"Ethiopia","Natural pasture",NA,NA
"11589","115813",93.72,25.52,34.65,4.75,NA,86.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.34,9.67,6.02,3.56,5.98,"Ethiopia","Natural pasture",NA,NA
"11590","116071",92.07,36.69,58.42,4.9,7.5,97.67,2.6,7.7,85.3,277.5,24.4,2.9,4.89,169.3,27.7,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11591","112147",91.59,44.5,74.01,6.08,5.13,91.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.13,9.2,5.56,3.18,5.65,"Ethiopia","Natural pasture",NA,NA
"11592","116090",92.55,38.21,65.72,5.22,8.31,90.73,1.5,6.9,501.1,405.5,17.8,2.8,2.38,429.9,26,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11593","112293",92.05,NA,NA,NA,4.88,90.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11594","112428",93.31,38.96,68.45,5.21,6.75,93.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.56,9.29,5.69,3.26,5.73,"Ethiopia","Natural pasture",NA,NA
"11595","115814",94.7,36.7,65.79,4.84,NA,94.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.61,10,6.32,3.85,6.23,"Ethiopia","Natural pasture",NA,NA
"11596","116072",92.82,36.18,64.71,4.04,5.63,91.17,2.6,5.8,314.5,423.3,20.5,2.2,3.23,266.1,21,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11597","112172",94.34,45.76,76.12,6.39,5.5,90.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.94,9.04,5.44,3.05,5.56,"Ethiopia","Natural pasture",NA,NA
"11598","116091",93.22,41.8,68.27,4.64,5.38,92.14,3.3,5,32.1,199.1,19.7,2,2.38,287.9,23.3,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11599","112294",92.78,NA,NA,NA,5.06,91.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11600","115640",92.76,NA,72.45,NA,4.75,89.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11601","115815",94.15,32.34,57.23,4.6,NA,92.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.42,10,6.32,3.85,6.23,"Ethiopia","Natural pasture",NA,NA
"11602","116073",92.81,38.38,64.4,5.16,4.69,91.06,2.6,6.2,317.4,245.6,17.5,2.9,2.37,271.3,18.5,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11603","112075",91.47,NA,NA,NA,NA,93.01,3.9,6.2,365.7,1754.2,35.2,3.8,22,486.2,60.3,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11604","112190",93.43,33.65,64.25,3.81,10.63,91.09,3.1,6.1,143.9,203.9,22,2.1,8.03,238.3,36.8,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11605","116256",91.36,NA,NA,NA,4.94,92.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11606","112295",92.35,NA,NA,NA,5.25,88.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11607","115770",92.59,42.09,72.27,4.34,NA,91.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.58,9.41,5.77,3.35,5.82,"Ethiopia","Natural pasture",NA,NA
"11608","115816",94.83,34.95,67.83,3.54,NA,94.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.65,9.71,6.02,3.6,6.02,"Ethiopia","Natural pasture",NA,NA
"11609","116074",92.09,36.95,67.29,4.68,4.88,90.08,1,5,47.9,425.8,12.1,3.8,4.02,241.7,22.7,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11610","112076",92.8,NA,NA,NA,NA,90.32,4.4,3.8,136.6,4473.7,20.6,2.6,14.3,274.9,29.5,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11611","112191",93.81,33.92,67.08,4.47,8.44,92.39,2,5.9,289.2,472.2,13.9,2.3,8.74,342.2,38.8,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11612","112296",92.61,NA,NA,NA,5.25,87.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11613","115771",92.95,34.47,63.6,2.46,NA,88.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.25,9.67,6.02,3.56,5.98,"Ethiopia","Natural pasture",NA,NA
"11614","115817",94.29,40.79,67.12,6.37,NA,93.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.96,9.12,5.52,3.14,5.61,"Ethiopia","Natural pasture",NA,NA
"11615","116075",92.46,36.49,67.37,6.27,3.88,92.04,0.9,6.8,45.2,494.6,11.5,2.8,2.38,249.7,21,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
"11616","112077",91.87,NA,NA,NA,NA,90.78,2.6,3.3,139.3,3148.9,19.8,2.1,14.6,444.7,38.9,NA,NA,NA,NA,NA,"Ethiopia","Natural pasture",NA,NA
